Gene	N1	N2	N3	N4	N5	N6	T1	T2	T3	T4	T5	T6
36561_at	4.32370935106645	3.80033514244007	3.69961859787557	3.71452614679073	3.5295355784707	3.55443954087307	5.0967235940822	4.0754565434086	3.81056635950314	4.77831171223736	3.81066219712734	3.95497607309632
36562_at	6.71323113396647	7.29842407479809	7.16099776679487	7.09537872545062	7.05794358412035	7.17926725730447	6.68411294558512	6.96560811558748	7.08003418785798	6.71995758886817	6.96129869437039	6.9853069631833
36563_at	3.51198878173132	4.09055202641683	4.11465798927291	4.3048376501179	4.17625710278973	4.19868219998479	3.52373225136161	3.97459116176844	3.91213718328992	3.83745320844333	4.10175897836514	4.0264473928062
36564_at	6.32884849702397	7.04317926701619	6.74133885486067	6.9761493374733	6.99898261854722	6.87158027453202	6.29329686567992	6.8834674010364	7.02858650794535	6.51137793806898	6.82731659046981	6.71214358698584
36565_at	4.3635030045061	4.25364957548991	4.2347963307162	4.20610800707039	4.29272034556417	4.01474087523008	4.38602746073112	4.10592672947825	3.93248852272881	4.37044333657355	4.09342387672419	4.1563548679709
36566_at	6.15611028288819	6.27993530835487	6.38954651691968	6.22878961990964	6.23428167686959	6.19490983693495	5.93770526982652	6.20679600818217	6.07287904889434	5.87429436495154	6.00726771599155	6.25973513437191
36567_at	5.6655002590838	7.44676565419138	7.01760237293842	7.37221640394608	7.11160717552233	7.27241774994581	6.12117737827086	6.93952934949692	6.81504021972857	6.34529181756377	6.97370853887186	7.19186125617444
36568_at	5.0853474269475	6.43608504509155	6.11957279170359	6.24413326980899	6.32445464456836	6.18780100418674	5.40307579466457	5.9146189829084	6.02408690854795	5.45035747092396	5.97923664488448	5.98870687025714
36569_at	6.6800249592773	6.3833530560773	6.20196932448874	6.50715499831055	6.17557783830543	6.21833766743046	5.67753782693012	5.99328600268148	5.89870351962795	5.73467685694287	5.97244641732235	5.93779322900372
36570_at	2.78081505939480	3.5439163467815	3.42138908074684	3.38812345365869	3.07567285286195	3.10494545832061	2.67083739627305	3.41785058105573	3.16186696394309	2.83846130262342	3.09056507197685	3.12849598293506
36571_at	7.64604253652666	6.11131812460579	5.69036438720958	6.17888406568085	6.23376304067945	5.92544486180019	7.53886429326768	6.10994019808916	6.29276912657899	7.06162238359444	6.34636277519422	6.33952184433061
36572_r_at	5.58259065608189	4.61385045207945	4.77739301415987	4.75254742215097	4.74965583341566	4.29575195719045	5.40951244362517	4.86681466606814	4.7608736045656	5.64557140333428	5.02775820701524	4.65490573426859
36573_at	5.91740480095428	6.46206167458541	6.59689180568978	6.52729910073923	6.44307364835657	6.22590096410104	5.83586764553278	6.26480963922347	6.31031088963073	5.88973773076152	6.20315737877205	6.3762136939223
36574_at	7.09269327499057	6.09266264159566	5.96454121906585	6.17860608063897	6.11468249052029	5.98983464722893	6.46124560896233	5.83869485552436	6.07533934455447	6.38014622113236	5.77436720172762	6.15936423530857
36575_at	5.67052696944432	4.26137999575311	4.26805378185889	4.47110631597782	4.49251693737592	4.04830349062896	5.0646110860525	3.96852613269567	4.24058880117856	4.47973714515773	4.32708424365899	3.98066778574973
36576_at	6.53423658074881	3.82994445110689	3.93809220059462	3.97454366474516	3.59997366142385	3.74696613446709	6.75671853799509	4.42736357973157	4.79589132447225	5.97570205702059	4.05723728017928	4.79688227755675
36577_at	8.0388085027058	5.28938050895706	5.54638419402425	5.52218580353482	5.89866818839709	5.44295321068296	5.85323166929348	5.05506348533536	6.09554220549005	7.29621601953747	5.72953541056461	6.22760698258482
36578_at	5.71947236969471	4.90313156067919	4.86123239289727	5.2896966016643	5.06404980590583	4.81073441131054	5.65705296018076	5.07981682174428	5.09341164901574	5.84054937516822	5.13072455577078	5.15330397851748
36579_at	6.15142653114169	3.4270047684163	3.48305994565978	4.01167519578628	3.53597646756241	3.74280250886823	5.7050351059709	4.24785186891464	4.52147931664115	5.29166123793696	4.05184876955654	4.3105421049668
36580_at	4.92305650945311	3.9653625948666	3.95565577350281	3.97672550818186	3.90745545048605	3.86955619964572	4.8864514776474	3.90789181978884	3.84406167386433	4.49461106501744	3.94119574266349	4.12472613084401
36581_at	6.559076350482	5.45189935207795	5.35290446747879	5.4663848285532	5.26785781208211	5.32080262440742	6.66812559678061	5.53444456002728	5.96102590717421	6.75644556665404	5.49550436111353	5.82814296090551
36582_g_at	4.9280428830367	3.93548643879785	3.95235614694446	3.81933150754398	3.82842551053766	3.83477668772313	4.93075901575273	3.78160317897292	4.02117936143263	4.73638153127707	3.85016170294995	3.90655161886128
36583_at	7.36149035686522	6.94277135093585	6.91841554339613	6.8051034929385	6.7828142059082	6.76887716912945	7.65009157700791	6.82371367018981	6.88715560740503	7.39805237485681	6.9050249444324	7.23358609291181
36584_at	3.42521900765602	4.35320020708144	4.14816693303091	3.98128322463647	4.20652979698459	4.16527253507713	3.39092437788547	3.94839503313686	3.84054910019896	3.31074303915288	4.00069261617705	3.97270917682538
36585_at	8.02488451501986	5.43951596614042	5.89438273673829	5.25715454477538	5.63338782318616	5.87992088542513	8.80822772316878	6.76307718238415	7.0911237389769	8.2899792702918	6.85923225591343	6.85174954002368
36586_at	5.96423248388453	5.40714209936778	5.15484525883723	5.33317130997349	5.18211470617504	5.28129913425764	5.3573143817494	5.29552852297977	5.4701164846183	5.39182908752623	5.06559060884096	5.37483656225241
36587_at	10.3829683201840	6.97791999518732	7.05211015429972	7.21493761027309	7.25925257929171	7.1757170757269	10.8519170253329	7.88027703600005	8.46030778708196	9.5928444684840	8.16567782330976	8.86997922301203
36588_at	4.43071281304508	3.37515143611507	3.44151046168353	3.39221472177907	3.43318486905631	3.56524642469378	4.35675031719735	3.50931048093386	3.96054524353966	3.9152998915701	3.81607549458306	3.6577573027496
36589_at	7.3482515954765	6.20781824129794	6.25962788613289	6.10133357016786	5.99509959849903	5.77451566997586	5.91339233417616	6.12482698182518	5.99888963947647	6.81799780893756	5.96105759471672	6.08796711722591
36590_at	4.02644617540368	4.06348445978927	4.04502297764019	4.00553279974061	4.02973922236075	4.05054913317668	3.77454851540924	4.00738810732258	4.1918308535596	3.93541420188696	3.91313120982348	3.92874620512896
36591_at	7.75961034961254	6.78442095939362	6.85756804157711	6.76838283296953	6.30180017222533	7.07630147426652	6.5961413761598	6.79081447781962	6.98179383747995	6.96931038096797	6.42176654700096	7.12085426643227
36592_at	7.52526701557903	7.14970934691616	7.48856088208854	7.38221682528207	7.5452824899823	7.49697685096528	7.48287210944543	7.38113175999678	7.33578640673917	7.2979116429483	7.3084156426707	7.43447849961577
36593_at	5.25978249470642	5.3086725927676	5.43248047711765	5.21546150057454	5.22547076214841	5.28372498488186	5.03170816576663	5.19158807319707	4.98182403615442	5.13704933372595	5.09457101680526	5.06160968890747
36594_s_at	4.51107713803365	4.21195435784402	4.2318664809907	4.25961293118296	4.08141277950861	4.55809792964576	4.63682266613727	4.26843490763514	4.27331512038789	4.8031610728302	4.16191916861129	4.17906299057314
36595_s_at	2.56116118437029	3.00352898368738	2.6927581342349	2.67450675642438	2.61406389794275	2.75938545503756	2.73351834497497	2.48061573840935	2.54284447135077	2.81312207701481	2.76750218011931	2.62743426188431
36596_r_at	3.2787430764012	3.04662965317222	2.77187197614556	2.92978077225842	3.24462660673917	2.74039339659995	2.66355397572188	2.91078019905993	2.58701118907874	3.03740355742143	3.16611639287374	2.80948038753323
36597_at	5.67506023676592	3.77846222245266	3.64108041915305	3.90367459208952	3.81490956014163	4.00978688443866	6.00278426783873	4.04140183717788	4.71973824740679	4.68183531750637	4.36508617759788	4.41460416363836
36598_s_at	5.66064267529711	6.01216079351042	5.72181158561682	5.7046816278607	5.70548439299472	6.04774793779575	5.46950203768364	5.57129715582316	5.52115037679163	5.27006365099946	5.56879074839895	5.76762112604017
36599_at	3.79698715174162	3.80596187321886	3.71707369569387	3.67417871811638	3.61278573991637	3.80574131679474	3.74399685148718	4.01145899378228	3.66016623529777	3.75610057887742	3.70191071844955	3.76239373526770
365_at	3.15555216068874	4.256409843152	3.72603301308089	3.86666499553822	4.2658614988847	3.89577344770163	3.51096126402559	3.73350950624201	3.62733869306031	3.51248992154842	3.82186428320848	3.69468402319015
36600_at	7.08221257482142	4.95920889816453	5.38519691901308	4.85913742186946	4.68228777668091	4.75091830011335	6.26254818062916	4.89588253631602	5.30347683265363	7.12410872548955	5.06441474475733	5.62515143398465
36601_at	7.8951471985433	5.68102410625764	5.78214099285988	5.7546586706093	6.02837446150959	5.83160777875356	5.69455720893647	5.43899873417657	6.01589873999856	6.32747452405598	5.57784694549467	6.27335301028194
36602_at	5.68327580202482	5.76941233820066	5.67920603030305	5.71324515948507	5.4351132947856	5.69626514653319	5.84798659799722	5.43726656839195	5.80089926876848	5.44650006618311	5.67967882283808	5.62797373982022
36603_at	6.267117923677	6.39337782269124	6.12565702427777	6.35104151856176	6.3213135910848	6.44041473430463	6.5820969506784	6.18344736801304	6.47327528506817	6.3684985721967	6.11094564066615	6.24677146835552
36604_at	5.85608931428701	5.380737109117	5.24112091812215	5.13376720206515	4.8419070601533	5.0687532282872	5.87768316212052	5.21989625221067	5.18423522336539	5.54329124557818	5.420451822205	5.3104741726244
36605_at	2.80909121349050	3.16321060128104	3.08966673344731	3.22430055800634	3.03166111872241	3.06317999981096	2.89383045506058	3.11408027386224	2.94378569842639	2.96602787164566	3.17438870170904	3.05721947904382
36606_at	7.90448605596097	5.09125642453135	5.47362981488245	5.43951033740843	5.38798743891463	5.78736008820017	6.94166974976089	6.84861773309562	6.98763213458804	6.72447928561257	6.37940611339528	7.06081077641441
36607_at	5.28167270947112	5.41442485660762	5.25879977401259	5.44324229318856	5.03922493592784	5.39698695237741	5.12432179982417	5.18729280745243	5.2618077374839	5.03216637911936	4.99266411493918	5.24210262798357
36608_at	8.3777318258308	5.4456032966852	6.45493707583538	7.23625340142096	6.87683511822002	5.70256764816895	7.99703281703317	7.43460191353403	6.80649106216843	8.27084043772012	8.11508244587605	6.98269352221379
36609_at	3.08974823155904	3.09324073857525	3.17275060990952	3.47172336489252	3.08551427211737	3.18577990806343	2.83183357138182	3.20959418707331	2.94552987434399	3.00078345062179	3.11347870852166	3.05935524896954
36610_at	3.35804942830533	3.03416601197872	3.05224941785873	3.19548891542838	3.05473739552014	3.19608751466452	3.62755218165514	3.01353650139237	2.935627563198	3.19858355437711	2.85353755309207	3.18604241680516
36611_at	7.61905948397498	7.43473437832621	7.39383305009053	7.52505687774047	7.42064454328633	7.37013019670756	7.77690799488976	7.6517580352274	7.48994115537595	7.72622208475459	7.55155611724924	7.7048716403108
36612_at	3.16435308937991	2.98792034092755	2.66350980307158	2.97836902753559	2.82446850715615	2.80585128589496	2.79610431443656	2.85303826761846	2.96945191839981	2.68156219892587	2.71375301596163	2.83464616989428
36613_at	6.22163726879234	7.31000910144939	7.1872736655035	7.19684098878632	7.10565349590315	7.18995484567015	6.94951268107885	7.10353383698325	7.0537098304086	6.52029768501218	6.8043731327091	7.03953670194794
36614_at	7.49334699269537	4.42375061354995	5.4190043204261	5.37566011516546	5.26101421592451	5.07938469201239	8.24853469909256	5.8241045654164	6.68469923564709	7.48103576305148	6.91697690658892	6.60982833635954
36615_at	7.72509128860588	7.17898053865939	7.1875729665723	7.10149321553403	7.12113269248939	7.29227136776088	7.70900114349256	7.29735595043403	7.34988455662844	7.57975026621702	7.23341504617903	7.41571066129591
36616_at	8.43736381898356	5.45352802637316	6.07447342808907	6.13809441471953	5.59177366840078	6.03474477205468	8.63566810395175	6.27547040443711	7.01788847745879	7.87890319542273	6.23748147870475	6.80123410941571
36617_at	10.2863668467666	7.79196869446407	7.39424132804909	7.81159913772293	7.86153394143635	8.02683682950125	8.80578755949063	8.16716537653113	8.19420744651624	9.49991916713805	8.52102634276782	8.16951542086271
36618_g_at	7.9226084328109	5.28758767586245	4.96943209368871	5.23154803681365	5.58032581831648	5.12043766899895	6.42738881217468	4.97164817904352	5.18911900774491	6.14563041896814	5.5514955026577	5.86979382314887
36619_r_at	6.079984090536	6.70949560506007	6.43545924703715	6.92414830016956	6.56277302414002	6.68921928203451	6.07051265763956	6.44653631740314	6.31138565157138	6.19660762158769	6.56856260672686	6.69423341116656
36620_at	8.9923581834189	5.67333823040995	6.64345460975838	7.23784333699727	7.45107024834747	5.31135556093438	8.32735992347816	7.61762444557188	7.41441708861295	8.96258129012428	8.40554987537038	7.43750077267653
36621_at	4.73958242501858	5.73815214304971	5.29032707584032	5.48483278411009	5.33480014269240	5.61546404621358	4.93473367335479	5.34813400605744	5.30377673791661	4.9199305787636	5.34652019302787	5.48224862599716
36622_at	2.60726258908589	2.97805662299449	2.95805750783115	3.06352961382721	2.86410548135628	2.83019191063353	2.59613776738933	2.83038185443281	2.75350962921018	2.47426109682268	2.61397763413107	2.8838682670945
36623_at	6.29841280679161	7.9142914383666	7.66870149629521	7.73593402543454	7.79134931399178	7.76133855163112	6.82342547980162	7.57341515368867	7.53287608494928	7.07998628061793	7.53249178406461	7.58027758234565
36624_at	9.06250406058476	7.27447993239128	7.3001683272445	7.50134875427929	7.22469323271293	7.36345146412453	9.64511938960992	7.5807281652835	7.65757589221423	7.84887237547177	7.64398129116211	7.70553937201894
36625_at	5.53382913951973	5.13863949454721	5.23570135337048	5.13022266776341	5.10428173711738	5.43853988164157	5.78450907317957	5.38266087623972	5.21046274197391	5.72962054334078	5.16012333704791	5.5704710098888
36626_at	6.73850155373673	4.79497137102491	4.33862135314923	4.39383137237442	4.55048027254774	4.60578792232171	7.7012956321289	5.63261054785434	5.52167609196681	6.63705510907145	5.41456002975093	5.35357830345238
36627_at	8.648329532432	4.26241616753129	6.11765881722348	5.41926291016577	6.37645987849667	4.82849458145425	6.4189922563416	5.65330474077981	6.33154027099715	8.56336518270803	6.17180800638881	6.3845140372226
36628_at	6.42769800699696	3.77023809775458	4.69566627172422	3.98967407822495	3.78885690886929	4.13125919357453	6.59265941121468	5.04033944116385	4.87980264693312	7.1601839259596	4.46014590381971	4.66212441800874
36629_at	9.58006524714278	5.31653114795632	6.18210332093709	6.45031121639405	6.18572898655652	5.64533432888669	7.89871459938473	6.07156923062317	6.5522374803104	7.83576733605262	5.8956308816059	7.288157478482
36630_at	5.93510105316193	6.49602591149855	6.66136719665125	6.45379995381573	6.28984049467911	6.39111353607932	6.41187515482125	6.44328777741672	6.39039779677409	6.12657242369446	6.24492886377248	6.36071001089833
36631_at	5.76136930980821	3.54632873884724	3.83947002349605	3.15881877042847	4.14222094557856	3.53489489520317	5.97285731768773	4.49625541779877	4.28999852805957	5.60943108897803	4.4544239046989	4.66357613086153
36632_at	2.65884081003162	3.29805917803259	3.12658515294288	3.28055494009404	2.95876598082855	3.14973602679346	3.01241726483262	3.21993574075861	3.06854062526001	3.01266121910198	3.15277828712754	2.98402964677581
36633_at	5.97396714858712	4.89154631044962	4.65039700895779	4.99554820667065	4.17444849508431	4.56340504534445	5.73270706564416	5.02075398830562	5.12797775130408	5.98436273069922	4.74695654620093	5.00203482758645
36634_at	9.550674816392	7.12232491122205	7.91212646592561	7.15319303135441	7.41382866756655	7.26637997565644	10.1732616089303	7.55497708252779	8.42741096162574	8.91206754003605	7.48715267985462	8.38628111810374
36635_at	8.07827483836184	5.42869865050484	5.57006286570094	5.45167137314648	5.30884833388382	5.72819928973215	8.17682776567604	6.15229188152256	6.17304167232745	7.61602218431465	6.18018742764815	6.29825943378788
36636_at	7.1693573216315	4.5517411492418	5.14319782531761	4.64168213962184	5.08658562499125	4.76986973233235	7.63183799386359	6.10472802273588	6.05225404796565	7.48746005176854	5.62821316889451	5.63692294926531
36637_at	6.67422719967803	6.15539119608077	6.08825030947694	6.09456118761251	5.78390878355655	6.31862559710027	6.34659077320291	6.19260429936751	6.51374245829592	6.23240771213476	5.97633956624737	6.44462312429097
36638_at	8.91382684140856	4.98825630996439	6.0292489331485	6.8737993849238	6.27757130380609	5.68984078550006	7.12104028561311	6.3299345283592	7.57963941309504	8.51431244705492	7.30762367800399	6.64293009056471
36639_at	5.37199326730768	5.64707702693428	5.42399881699211	5.46238867240246	5.28583868527209	5.48980780959869	5.50603395037617	5.59169668930421	5.50409985428893	5.24809415187748	5.53983970854764	5.55912733154853
36640_at	6.24808655836772	7.17121478991882	7.01911462853444	7.05149617986208	6.98565004207271	7.13581570641193	6.57201404731883	7.0786939642726	7.02083494185254	6.5198755097374	6.92857062098049	6.96114163550113
36641_at	7.57925555368756	7.10189092063173	6.92027640527825	7.02093948473386	6.9843070288871	6.98340512080066	7.04645570191129	7.09671483055794	6.5622175433171	7.2037832661908	6.98527579375091	6.73691586051328
36642_at	5.62349918424452	6.74298071643751	6.71237589043587	6.72688536496085	6.95324853318616	6.82957477664055	6.19927763590315	6.60583746434463	6.48304405425842	6.09271198400884	6.60084306353918	6.43454404493235
36643_at	7.03660887692158	6.33099167099537	6.42001334949096	6.50277015101616	6.52194918720812	6.3240762777853	6.9614709482427	6.48481631144177	6.61916897975431	7.12569041522618	6.32943567298201	6.61345497310784
36644_at	8.45135340650235	7.34966062279051	7.41352655785399	7.2964434385904	7.51572788077761	7.2322083762475	8.01311679447572	7.46230372697227	7.49928374236716	8.35896099765804	7.49182254442046	7.2837665057269
36645_at	6.89000204605189	6.33090453511008	6.14740489156064	6.25534993160155	6.14930086326989	6.14495939779044	7.06155017235836	6.20425962628052	6.53652819639587	6.40461004514781	6.47852306672133	6.34119953309398
36646_at	4.67221745918174	5.5542397928325	5.5360546805107	5.43221473162792	5.18865314754697	5.80311875715449	4.84717957926908	5.19209373381223	5.29695460616123	5.00825537063094	5.46879137648828	5.03217529258114
36647_at	5.11301416777187	3.89587088413752	3.96102049715514	4.02122135143913	3.94529371030841	3.64671306030985	5.51860697296691	3.81584081186344	4.17491442174583	4.33296612356064	4.29847973715622	4.28543637373373
36648_at	3.98702306281156	3.5942072165035	3.67657592757846	3.80564779415273	3.5995749159353	3.44379446462904	3.52667977443432	3.56376798435852	3.62327405211334	3.65689655198960	3.69932246959561	3.56209284363901
36649_at	4.59658952318482	3.28123888919185	3.35749615701337	3.41760442273871	3.58129758804925	3.34759930433749	3.78510219185101	3.41864419556743	3.58338971231171	3.51736282769442	3.31247619627008	3.55474224413664
36650_at	7.04425916636447	4.59986923387966	4.6090548067333	4.70452733599002	4.5272608375066	4.7287933254532	4.68553393874146	4.49369972568842	4.98974093042843	5.23557936192854	4.26589606912786	4.72669993624713
36651_at	6.57831742974429	5.13165839252152	5.3060735346161	5.33921136926627	5.16831185262423	5.29705800906132	5.79849376953386	5.06646013982523	5.59381857397522	5.66233832282953	5.1229881329456	5.67908607628457
36652_at	8.63309156512947	8.80057922925597	8.90210429110775	8.90520764371241	8.90118430152382	8.89027685303115	8.6288126080898	8.75409329926958	8.65189878585068	8.87154608580265	8.64956604675669	8.78878715645818
36653_g_at	3.58396264582615	3.87563399821178	3.60187198850104	3.70913525838061	3.57438418069481	3.58925204547129	3.80611036465793	3.47974376880974	3.38268513612058	3.42053051243211	3.41792277548728	3.53926587310601
36654_s_at	8.11228314317263	4.13453928794549	5.01373101367528	3.97393595950485	4.80971036466053	3.9833596045332	8.22649923837361	6.37640988620964	6.88981422798647	7.99558566619909	6.48260830491914	6.51438708740455
36655_at	4.0769447982974	2.94246881217813	2.94221814686799	3.13743248603517	2.85917597359723	3.00651797091053	3.65767858034281	3.03809956064875	2.97421979797117	2.89563074664289	2.92430315164098	2.85922558798599
36656_at	2.57231428217443	3.10961011843171	3.26654859015916	3.40250859948361	3.10515010154729	3.044429964290	2.64790959250011	2.88305017051947	3.03984545353175	2.52071989950578	2.91036144227066	2.90506177764168
36657_at	4.18482835067311	4.69429332595822	4.36323427115218	4.59620204091069	4.52894345200529	4.40377196931620	4.24338139781803	4.3926455870746	4.30895616300332	4.06349410248009	4.34835723174427	4.50523507998243
36658_at	8.1296747581369	5.96385202443906	6.02458588390384	6.1221630191377	5.87798937179325	6.07132557886845	8.20008484534041	6.42383621216666	6.80183272344916	8.0118011928168	6.30853614592621	7.13296395884315
36659_at	8.09104540444715	5.0162321432522	5.07621676919671	5.10136630798692	5.2392231665415	4.98555828499761	6.10011371918389	4.88743345105863	5.94229261929537	8.06957819967108	4.77422907566209	6.03230360041391
36660_at	4.42524225754941	3.18657215916674	3.43243680924064	3.18739684135434	2.91342078569852	3.05079062378668	5.17280928398443	3.28630518243813	3.75618672378546	4.1460968835581	3.48283181886468	3.55668658441344
36661_s_at	8.03526134734263	7.52524440347908	7.48748936155292	7.60473506043259	7.61103517929844	7.55452832001278	7.44920600724253	7.45095385740165	7.4119602356924	7.64296881197487	7.41892502573986	7.61045525434197
36662_at	3.66085208334482	3.94978556950551	4.07669401250804	3.97626757669914	3.99424866659271	3.88694014623871	3.69460042062409	3.86843927292957	3.88208081393482	3.60156761913227	3.74908272114894	3.98307690995578
36663_at	5.13841917214288	5.94107342199728	5.85828492520254	6.08343273429478	6.27086451200247	5.98686026332416	5.15215606488694	5.73048018385899	5.58456143559728	5.15503221794135	5.83345413784635	5.66244823783323
36664_at	6.19023879344269	6.087058474605	5.88024827882229	6.21253122361957	6.05660635738438	6.42879517830936	5.80410207229859	6.10322704152121	6.12031208615612	6.21258074289843	5.94956406824671	6.01573444696647
36665_at	3.49961945749839	4.48460254421402	4.43607663649181	4.418098529406	4.20832350315406	4.7018765187215	3.74355965188031	4.39537879131551	4.31351996828751	3.8346344563082	4.03954761744181	4.2027597821452
36666_at	10.8901945449584	6.57159480666489	7.66793458333788	8.12831225014686	7.46142442478093	7.44126087466054	11.0936439499763	8.57053002341886	9.53060609923272	11.1809792613438	8.96645294178537	9.27811820646830
36667_at	8.62000997605598	6.15078997315955	6.37549756541053	6.42037315069172	6.34010883614741	6.20622560264138	7.99010936747429	6.47167928233726	6.97573542756013	7.7980561007881	6.58956602386731	7.15713592518841
36668_at	10.1156620781733	6.64288591220069	7.52865329089135	7.6339018558661	7.51484788508365	7.49190171177502	9.34059391384034	7.34974893296674	8.45361113909898	9.77401596548238	7.50016757345612	8.47657857969717
36669_at	10.0134871762994	8.32622027521015	8.09203303639959	7.9782842565521	8.0924820656099	8.12490141256329	11.2177576151298	8.13612334771098	8.46846825772148	7.99355183003539	8.17893595218455	8.74106037283651
36670_at	6.38623632152228	6.49795652085303	6.73582990961397	6.57985531390636	6.50576567193965	6.74134768650183	6.59236211010924	6.7338103317827	6.59786249907774	6.55215068350811	6.61902559823823	6.62131315414841
36671_at	4.30763024796316	3.71140930110264	3.79203864640337	3.75904428593510	3.605494311215	3.95229555689479	4.2554106743458	4.11084519723774	4.14417761882982	4.22516208369474	4.27682008175643	3.98666487090667
36672_at	7.19614526457003	6.06909919460031	6.22721275722467	6.08995251785537	6.28222082920381	6.2575929976051	6.72517483895172	6.38753623541973	6.30908690475664	6.94804977155338	6.64921547600253	6.3345212172525
36673_at	6.61219879933154	5.41310379386369	5.56560068804053	5.6467288247491	5.5560944228772	5.54305005880923	6.29041248827864	5.76609168992309	5.66551056827309	6.36042079708393	5.81800703333982	5.86743690529586
36674_at	5.72438691064439	4.14780797444421	4.16877524771167	4.13394951347002	4.0198388254772	4.26257774474822	5.57481945290625	4.16042322098909	4.72805641384432	4.72846169669325	4.37870329232095	4.41666242909575
36675_r_at	8.46421363792639	7.19745602296408	7.22565045918696	7.34913875143354	7.35986545651417	7.20778223180754	7.94014349990665	7.0206188503557	7.31556174575836	8.38876804504966	6.92368718787569	7.83309484564319
36676_at	8.52566878569321	5.15433353198545	6.39488662811393	6.52828931449536	5.81173861011835	6.19542593275777	8.74335541858745	7.20606548480468	7.75496025672613	8.74289107637621	7.34186117477275	7.00078007969169
36677_at	6.59610017591368	4.3918386057521	4.25037616771072	4.50375600429171	4.28132321979793	4.16422458673807	6.57658916541144	5.11782901373725	5.07288158203041	7.08513559454271	5.47061768802358	5.03189111239598
36678_at	9.03232387335351	8.50611593254435	8.36032568475244	8.3917859937311	8.46586502482128	8.37186504981723	7.9531728716016	8.38896939196175	8.36078516237868	8.29560393409675	8.25169949804312	8.45646290562303
36679_at	6.18323399561927	5.24401852365977	5.36039760258663	5.0060033584825	5.13350765036016	5.32121156223215	6.3703526961818	5.16578326007927	5.52244359871007	5.7997466146128	5.10047674329447	5.85968393636301
36680_at	4.18451884855101	3.70251520123307	3.59037623718064	3.99783240296619	3.95706893915215	4.15023167523898	3.45261690267274	3.7109311863269	3.76438364622563	3.57407061722250	3.7968364887485	3.62994304216991
36681_at	8.13639792691867	5.90058818850148	5.7322581882429	5.82874720750928	5.8392317777673	6.17431765596376	7.3003154665626	5.40677238976523	6.25565514181851	6.35843304406665	5.91791709214571	6.92676805259719
36682_at	2.83546713560032	3.12994667247374	3.21551030558196	3.28630612544715	3.11416800297832	3.50822408466927	2.80316745132372	3.05795332185893	3.00098927188358	2.68155711985355	3.00978872978674	2.9827913235641
36683_at	5.78334006828625	6.78285050931384	6.49319762288807	6.60224977220095	6.60409175898618	6.60070604947658	6.0232640735427	6.49042996009361	6.52326556888133	6.44175913821004	6.31174399625668	6.44022808516303
36684_at	5.12604774862734	4.84185302551241	4.97418921008899	4.64135618612042	4.20645306746941	4.7860540274855	7.82032557537223	5.06940479797823	4.79190160984023	5.57409913688088	5.22910255635671	6.17025542542913
36685_at	6.43009658758455	3.79354173176101	4.2909208133793	4.17752083779127	4.11214994781465	4.36293646157914	8.42503873378403	5.25761022603939	5.6876514270299	6.11215165258147	5.41003296867435	5.73743651454075
36686_at	7.00333061760992	4.22609573181425	4.58224359183819	4.54253337792339	4.73681209681058	4.50782161844288	7.7080669907197	5.35617829757036	6.13286887518436	6.82414466851273	5.8032495123227	6.66162678957975
36687_at	6.08940721950408	3.85883359322193	4.28637123947391	4.42577472549639	4.67908870280152	3.77496950478598	6.16496483712765	5.04534715723223	4.87056457813786	6.44265293800242	5.79750038758288	4.93932489850221
36688_at	5.82086255031784	3.19144853749926	3.46764251331959	3.08981630762302	3.26980914792447	3.30330842580603	6.20007329585215	4.78955059458544	3.99441372156533	5.65352134539174	5.04072803145553	4.00900294706227
36689_at	3.50731507483009	3.16408324743239	3.39171717889487	3.42902322134555	3.22246692941345	3.31275129945778	3.29602542719146	3.22386067183682	3.11729321576091	3.22713064532501	3.20304828285817	3.30537787154974
36690_at	4.8083874750791	4.76247072339141	4.65308154454489	4.71004760131219	4.67410547881494	4.6104694508018	4.98050464873061	4.46314125145889	4.51505576778116	4.55125935584335	4.46843763426207	4.55076211682077
36691_at	5.41614951988565	5.78993173318054	5.82662623692443	5.82953443853403	5.77515419062367	5.99334264979859	5.69814001005962	6.01141748240915	6.02755291498506	5.41475288659161	5.78509552727434	5.70315664105077
36692_at	3.7104206459389	3.27709946615169	3.48499321271309	3.53732424206876	3.34740585334617	3.43418063847617	3.16707019752529	3.48536355791612	3.43125563818183	3.25866394676267	3.27884817149564	3.37060198995395
36693_at	3.17869984468654	3.51733937198623	3.64410573903160	3.6277102320945	3.50791048493160	3.48004677059312	3.30701460800458	3.4841727676976	3.41235904823003	3.07440439192626	3.59199115764222	3.30940216359541
36694_at	3.20554260819548	3.37667283503304	3.21082613633302	3.17257104670355	3.27860624833551	3.43919241853012	4.12851265335419	3.2970935260807	3.9883023508672	3.52846806078803	3.86126040341548	3.29099247786509
36695_at	3.4780221939689	3.51121308283769	3.31389572523047	3.22980324763377	3.24541262951028	3.2671872152823	2.85000176623291	3.26067932971694	3.20149022911458	3.20252516315494	3.08933325730459	3.06354194592112
36696_at	5.42770309188212	6.36400325331649	6.35687802914793	6.27819631091355	6.22816819965684	6.40617404181417	5.6392157517686	6.33421988420175	6.09360154943292	5.86595346468505	6.25025496832762	6.08071329031785
36697_g_at	3.53532455587746	4.14107448657722	4.1867217002396	4.00700058345012	3.95861300546238	4.12699612738514	3.75090962546889	4.18212429362761	3.91465843394814	3.72017608946182	4.23308659506283	3.93143979617186
